,pred
2926,754873.2711143619
2927,215760.72078524635
2928,619275.5558085754
2929,702112.5962063996
2930,1295898.3907025352
2931,393058.56499653327
2932,734671.6858626886
2933,406499.9567895558
2934,308180.73929607833
2935,460743.7750153448
2936,1289912.831659891
2937,849800.6731660934
2938,2383447.678536
2939,1759481.2511087488
2940,487286.57313728164
2941,659217.0992500645
2942,399610.38544915407
2943,570408.5877651714
2944,1839563.2570979279
2945,743968.8499453338
2946,531783.9755707837
2947,438815.8928622888
2948,1482683.0409193553
2949,453654.8711963612
2950,695944.7520372596
2951,1485027.1862629494
2952,1226838.0437617095
2953,832442.4729658348
2954,281985.3362265532
2955,2106092.109797884
2956,373915.36854908464
2957,596185.4706010551
2958,1472971.4896214155
2959,1727421.75074726
2960,663228.0918530058
2961,2458709.4623505245
2962,1756836.2505843877
2963,546200.1643486293
2964,1439179.9483798267
2965,356687.67779604497
2966,687113.7307631739
2967,1111000.4253901436
2968,560088.0273050672
2969,850564.769102716
2970,876432.4466212769
2971,444512.11248082464
2972,777901.205374667
2973,468484.3022077001
2974,578574.8191700071
2975,896622.8788026408
2976,650290.0843606875
2977,926130.5533156593
2978,334172.09824912203
2979,1039213.9822293686
2980,347569.40584471665
2981,277789.2516879049
2982,893316.3724564664
2983,1235011.4827726302
2984,779876.0573832898
2985,457201.22898357094
2986,1344327.2137083411
2987,173116.68714420768
2988,422069.03879135003
2989,451238.97585440316
2990,690647.1704853018
2991,1115031.958832841
2992,247835.77562029118
2993,171724.28993965284
2994,683259.7618891528
2995,549328.2868154255
2996,923316.503487083
2997,649154.3642889423
2998,572280.5695550353
2999,618609.0996072895
3000,1011582.5560867583
3001,1919503.39993793
3002,373173.36163097137
3003,840982.7503707561
3004,1399218.9917009724
3005,976454.9014126381
3006,687240.424766215
3007,1240822.6959451719
3008,469171.20242051885
3009,150690.11375528757
3010,422559.4171941254
3011,450850.3154735107
3012,1096349.9195510221
3013,790715.8528970336
3014,461068.3105866919
3015,513279.61848237604
3016,1093697.6513278387
3017,445162.5644177454
3018,421891.2547436493
3019,779866.5006425662
3020,262992.61020932795
3021,520768.6331557812
3022,2698061.708303797
3023,3140961.367186781
3024,1672330.251029887
3025,379203.4940741283
3026,827410.5888216366
3027,698763.2128268711
3028,691910.1460530347
3029,429695.3659179295
3030,1031131.8227804702
3031,598160.7991008625
3032,460451.5146426263
3033,767025.3154868266
3034,1143069.5222046229
3035,926386.8825900947
3036,348826.72202849557
3037,877658.13792758
3038,1299160.2074097553
3039,455645.44966783526
3040,409516.27813728637
3041,854660.1292848412
3042,421607.92390258
3043,511066.1672389425
3044,245698.85532273867
3045,1098520.6669648155
3046,821937.8659627059
3047,697683.3824759226
3048,383435.4354924783
3049,642339.6879123112
3050,710032.4533468987
3051,455120.2407036101
3052,1020936.8641376366
3053,747828.5117712831
3054,958918.4137527224
3055,484353.28677344474
3056,467704.27731036895
3057,745224.5281730075
3058,187584.43466482288
3059,938759.013373557
3060,1003546.1047287345
3061,735646.287707024
3062,395212.32437904266
3063,325601.82864684187
3064,562521.1628692391
3065,683023.8703767121
3066,1842667.9640005373
3067,1651488.1498841401
3068,497412.5037644477
3069,3541976.5955368513
3070,372206.6797280649
3071,310692.310499163
3072,1812826.5834619212
3073,1825784.6075441889
3074,445985.1212614568
3075,409768.3432031832
3076,433142.28865414305
3077,564347.9591374017
3078,1275442.557665806
3079,883381.8917850456
3080,387741.3482813758
3081,1103369.675968333
3082,243076.1309701265
3083,2540318.583447666
3084,432241.7992410596
3085,1434146.566494455
3086,688608.1849534637
3087,352184.6254918112
3088,505436.922130723
3089,498704.9568629747
3090,442557.27656827524
3091,826283.0044743648
3092,1053492.8585971447
3093,745480.3593653942
3094,973042.1419214522
3095,455825.9151979145
3096,160098.57292646653
3097,1774635.4862175372
3098,323245.3591152753
3099,236688.36122608435
3100,796018.7034628179
3101,1198520.6965110893
3102,594046.9750972242
3103,277543.3016731767
3104,449106.35116289154
3105,938477.7992737932
3106,395570.40625096357
3107,281424.2936198739
3108,453166.8123796122
3109,729935.3469475337
3110,389327.6527387218
3111,835240.2621546178
3112,844273.3800747896
3113,424993.1893222191
3114,340144.1439045196
3115,952862.4604146103
3116,470867.45574260416
3117,696261.9076654558
3118,867910.6316822591
3119,614855.4344652719
3120,825244.4820384004
3121,745218.5380890706
3122,464521.0335411589
3123,654773.7339655596
3124,604821.8749231956
3125,970779.8734945353
3126,471553.38523694023
3127,398732.01856523025
3128,557034.8588458098
3129,800388.8007763017
3130,992203.191143804
3131,405220.1168963882
3132,2414717.3702948024
3133,270188.2529289933
3134,1755653.3292013677
3135,261517.59340527072
3136,769569.0110869611
3137,2623409.7547304165
3138,1049621.7812494526
3139,607046.3282643607
3140,317318.168612113
3141,275032.6905699433
3142,587053.6300252073
3143,1910679.6527142334
3144,1359186.7113022425
3145,463177.5102189484
3146,252063.0101234951
3147,451719.48338277754
3148,983100.1340110864
3149,569142.8529935415
3150,550163.0059454438
3151,676040.6487054605
3152,380277.068102227
3153,326555.55921986623
3154,345169.122375193
3155,258087.41752640638
3156,969328.2957688208
3157,1813823.545268712
3158,1076459.4732321817
3159,1193152.649798476
3160,354153.85215209686
3161,294760.16098006023
3162,504650.71718657983
3163,413429.4413004663
3164,825963.5602771735
3165,242727.26212616905
3166,224418.56341550648
3167,751092.080353499
3168,1710887.29353638
3169,2719627.8609706815
3170,1349240.4239027607
3171,1516339.9720807562
3172,1576022.4011535197
3173,1452829.9441283164
3174,348122.938952528
3175,438106.6384738313
3176,491780.13729275105
3177,1562634.5200180814
3178,1368404.0460351293
3179,2058176.7832331639
3180,1170837.6500554504
3181,2301493.238622016
3182,416696.5032333561
3183,1203487.5890533354
3184,653051.5794122723
3185,726503.8085303301
3186,297121.45822663215
3187,793611.8842287989
3188,716341.9654008151
3189,1286666.8176336258
3190,484426.271487565
3191,1283654.111957485
3192,479194.8802039248
3193,1164431.8245813055
3194,622084.9322723007
3195,154736.65660008776
3196,243923.28183576002
3197,2242630.827632638
3198,443894.07771512284
3199,442178.38089135714
3200,1075392.4042481745
3201,431020.1902669681
3202,413995.5682180843
3203,3103110.9453715556
3204,594903.8546064957
3205,1049423.4200039136
3206,906267.4262725379
3207,594034.8426753393
3208,827410.5888216366
3209,615620.9918426112
3210,1031327.193298994
3211,1368826.2550902935
3212,1139301.7496659611
3213,1684402.6516612621
3214,477844.0520800657
3215,734231.8609092493
3216,601493.7866652892
3217,2324447.6222973913
3218,251563.62342580143
3219,444669.6074301207
3220,271425.03351569804
3221,866461.6930768319
3222,772965.1752854777
3223,617243.1780757674
3224,739359.3379064628
3225,927470.7565892278
3226,803133.169214272
3227,449570.3731382106
3228,391015.6884287228
3229,419019.32724739425
3230,1249729.4735691813
3231,2162735.9637044705
3232,614241.659520089
3233,121624.83777594115
3234,1637507.274925811
3235,248887.9365852273
3236,659359.3774418354
3237,884023.9137548566
3238,1621523.9694331633
3239,1250350.744497376
3240,287602.68870697735
3241,341173.492430241
3242,617905.2265670458
3243,769057.2325847574
3244,353041.2703764082
3245,462785.9153726744
3246,1627489.9057423288
3247,314292.0541748531
3248,3315197.1531544663
3249,1543435.357593327
3250,316616.26553027076
3251,651117.9402492995
3252,785323.4154549056
3253,255999.5451782954
3254,407524.94787286484
3255,528806.8483394574
3256,529823.3140788103
3257,910608.2241850629
3258,487453.5470069122
3259,323033.3139184402
3260,349676.7571741691
3261,1709228.5093409724
3262,497964.0564522123
3263,767287.1284383654
3264,450749.10454328416
3265,1000635.7052152326
3266,432125.72370287
3267,822162.6584262066
3268,1230569.723057139
3269,803701.2703542549
3270,1594475.1302438197
3271,379981.714983177
3272,1572406.3351377668
3273,502859.6128629087
3274,697189.1064831547
3275,237826.39775825926
3276,612684.5226025837
3277,1199837.0905085998
3278,1980262.2254052823
3279,914367.7278445511
3280,245846.89661667505
3281,635557.1748732069
3282,563208.1450728078
3283,326421.5725052212
3284,555638.3534545836
3285,461199.3374225008
3286,451446.1924215417
3287,616483.6976638772
3288,731661.816702895
3289,535346.4661503687
3290,479159.8164898803
3291,1059596.8318591507
3292,308877.0648324822
3293,519881.0259430807
3294,994764.5277677581
3295,882746.290402587
3296,505451.63680114056
3297,271290.24977413
3298,804105.302195854
3299,965968.8405521682
3300,1223781.7176301875
3301,131614.69263557062
3302,489891.2074112395
3303,2594831.545332609
3304,701607.9654197932
3305,387672.50259085716
3306,556916.656046578
3307,382842.04498746933
3308,339084.9511308558
3309,707789.6613020572
3310,1175690.9123936654
3311,574232.5270549498
3312,868290.5055713772
3313,963990.8168623799
3314,985861.9766041536
3315,1117291.8704887151
3316,555293.8744783332
3317,467043.3698000091
3318,1001522.7263227695
3319,552057.1734484641
3320,1434499.9085842383
3321,561984.1576816541
3322,1128855.778412453
3323,136497.28704212894
3324,574989.7096467539
3325,1334703.4871208055
3326,1234349.5551423063
3327,401489.4360583131
3328,554991.3799304694
3329,1013674.3389511092
3330,1924975.4463339334
3331,689197.6889932413
3332,2161496.069248671
3333,1854247.9997506165
3334,466098.07268003986
3335,778177.6794797468
3336,217931.9459286814
3337,2897528.808516279
3338,822548.1347239309
3339,278246.0012784313
3340,657493.4665211666
3341,264477.18663343973
3342,728822.3298816315
3343,394863.68377090717
3344,447844.4528669406
3345,790936.6392798716
3346,562221.5519227536
3347,811245.358133147
3348,165624.30673405537
3349,3254256.2573266136
3350,419758.865697424
3351,471939.13870958245
3352,562735.1897753574
3353,473718.6196869718
3354,242929.65353011762
3355,281948.0224377798
3356,292407.6547007355
3357,1079097.9830996776
3358,820693.654388489
3359,1159185.7463924382
3360,653228.4913348403
3361,578744.9383440856
3362,803315.1388914246
3363,675087.2187833114
3364,1259636.9477768978
3365,820123.098529921
3366,540884.204156109
3367,584789.1903666669
3368,452811.6855799783
3369,701444.3312874133
3370,995832.8390947919
3371,1919832.9204446494
3372,1547511.2041181072
3373,566561.0754656938
3374,204763.21707037056
3375,1214589.27307684
3376,702296.4212753021
3377,703189.5921952355
3378,781305.3982625861
3379,754926.2095369911
3380,440188.8443499586
3381,235375.84425551686
3382,1156683.900876152
3383,407162.8003987542
3384,1304298.8970338136
3385,807150.4379960374
3386,1429198.2729103565
3387,696616.2411599458
3388,1476189.9935006096
3389,425647.1503823271
3390,120851.23441552471
3391,738252.7871159933
3392,787873.2872926261
3393,951120.8881561949
3394,440611.076188557
3395,277271.5040255602
3396,608023.7762168817
3397,972202.1498670462
3398,408001.9567754218
3399,447708.5945646835
3400,1108709.320205332
3401,866826.7269408208
3402,469552.5420119462
3403,570184.315650258
3404,383255.9425116604
3405,1126071.015417182
3406,365801.49093264266
3407,207904.76737498134
3408,285050.1148061536
3409,414762.5979049668
3410,1190629.1153064154
3411,993151.5624192851
3412,1380237.8785909023
3413,216135.11702094707
3414,1264116.7055567834
3415,1925852.2216257227
3416,225804.43276919925
3417,449696.65937019506
3418,1145168.7120390038
3419,285073.70875082276
3420,1427743.6388923058
3421,1088614.8532299486
3422,935284.2846974283
3423,581877.0029048887
3424,358939.3736334185
3425,230003.7537588631
3426,432096.5734176219
3427,463160.674551977
3428,1003492.610454431
3429,625515.5741892593
3430,977850.3214726668
3431,2221579.5693636993
3432,686379.2293056567
3433,471526.8309888623
3434,2289288.947255071
3435,1052634.7262759712
3436,606716.8516896691
3437,1122610.0068438407
3438,140620.52341306806
3439,465821.1217200213
3440,538000.300117881
3441,1128195.3086621864
3442,261799.548192463
3443,3642956.9014847656
3444,775737.7072469288
3445,1569911.1428527194
3446,564791.6461950777
3447,1194340.2311440026
3448,391427.7855267161
3449,2022526.0748486207
3450,370194.26735494507
3451,499289.20667391166
3452,340956.0828727206
3453,2075038.333001488
3454,2351930.7342556287
3455,336571.2847563802
3456,370929.0331255076
3457,530427.3720801923
3458,344769.61849449045
3459,1342951.0650026586
3460,1049248.8964749214
3461,329176.0387125531
3462,851624.5496202478
3463,598273.021716235
3464,1881034.9421506703
3465,2755457.4781794534
3466,484496.12990660936
3467,1845521.160920672
3468,762348.8832309503
3469,143810.64611051182
3470,1550167.6303317635
3471,691607.9701283027
3472,747528.0006244525
3473,463050.7772259549
3474,1295261.950034652
3475,219755.30494240436
3476,874882.7257006462
3477,1230738.232497612
3478,676897.8448885209
3479,431662.5547754997
3480,1558435.2249492826
3481,254940.47993223206
3482,446032.9526663111
3483,1113771.9566002793
3484,369159.7622393969
3485,406600.61095065007
3486,2239031.8962947335
3487,613156.0739637766
3488,909749.8154910569
3489,621416.4849888402
3490,309469.57079408044
3491,792576.877903609
3492,1443985.182804543
3493,369736.6649664531
3494,342138.69348825375
3495,484897.32772605435
3496,277122.1566009593
3497,327041.41339397087
3498,681225.7387252668
3499,1144306.7751975646
3500,240116.05441104982
3501,427652.7274301209
3502,827593.8698681438
3503,642344.3081658497
3504,1154046.3254036165
3505,572857.1742792375
3506,397509.7178446828
3507,255546.72797739814
3508,606542.6453308682
3509,541608.9615872039
3510,924799.2794234381
3511,1284901.8429927886
3512,914059.3860310923
3513,919105.9927988729
3514,357593.1837826408
3515,989792.6007559642
3516,1103933.6336966394
3517,338148.47869509476
3518,231349.5186186475
3519,1922004.3248423114
3520,534463.7725923522
3521,524212.6181103619
3522,927141.4326199697
3523,1100725.5008120423
3524,575550.0720113209
3525,277603.0835653197
3526,1448269.9171561208
3527,1794252.0936417424
3528,580969.2703252467
3529,452686.3055986645
3530,289862.44018011686
3531,1206453.3705428587
3532,553439.8051529776
3533,1038335.6579193362
3534,614622.0144584597
3535,634986.1332787521
3536,537441.8047935914
3537,219415.91167444453
3538,850286.9103373013
3539,446778.41242761654
3540,865439.6300503835
3541,408990.0148725888
3542,2685170.36492376
3543,504838.0499967924
3544,1138514.255754218
3545,344152.9484251743
3546,449885.3379146909
3547,1266466.4215948118
3548,1283964.5237182325
3549,275188.9800279107
3550,1517713.1368241569
3551,602191.676327409
3552,769982.4811343304
3553,1263725.4170623277
3554,489129.5929833297
3555,766330.6917326504
3556,2877863.498377968
3557,1677350.6446353728
3558,777486.2313750874
3559,2084627.9854144377
3560,418448.2237103852
3561,413721.54962897534
3562,529193.6962502333
3563,3463628.5955192028
3564,2182269.8809019737
3565,678924.2434948151
3566,3397050.0835865587
3567,549184.2673240262
3568,1637363.9650132414
3569,247066.3387064354
3570,564810.6378364423
3571,231609.70045729823
3572,2892544.8296043994
3573,917095.6158435476
3574,519918.37686611735
3575,844333.5108434254
3576,310554.50475255016
3577,758169.9514790934
3578,518540.8472916514
3579,762822.5487485268
3580,464971.97577153845
3581,657314.0882851178
3582,440416.0102522357
3583,2920109.0531793153
3584,296805.35854389134
3585,211296.23281149415
3586,582214.1428399383
3587,833194.2508723822
3588,801194.7262109256
3589,1602491.6791353268
3590,489673.70104989596
3591,382861.8854573383
3592,322957.7603361539
3593,370407.9792341893
3594,1387542.649733587
3595,994904.0457182443
3596,499595.4912952859
3597,559637.2776208016
3598,1050451.7754930803
3599,246017.22744023908
3600,1438879.150995365
3601,405662.26746343845
3602,1253195.9918748834
3603,1008574.9187870569
3604,936922.8135792577
3605,738979.1239959942
3606,555885.9607361333
3607,1290643.5638357026
3608,2252643.073977786
3609,1654773.654599772
3610,537190.5875109852
3611,380912.2510360144
3612,865273.5761705806
3613,1060759.018639216
3614,263283.698358882
3615,632054.9011341643
3616,794653.1285243317
3617,389936.0038740217
3618,176339.19902600962
3619,551864.9769937835
3620,1452145.868233369
3621,674298.4658205662
3622,245524.56706120816
3623,1573145.9155799919
3624,506336.8276159329
3625,1596550.7330120322
3626,331312.62067686836
3627,1216265.290263255
3628,598141.5954646287
3629,553937.0878236358
3630,683332.5888697767
3631,2363655.2379846727
3632,365991.1427597345
3633,758219.4926318824
3634,580738.4895996487
3635,1043221.9530947357
3636,1269098.167256024
3637,1679724.9082324805
3638,304523.86135293596
3639,1239553.480392277
3640,1926443.4556644347
3641,1000639.5885697656
3642,353357.47335738956
3643,338701.17532397574
3644,193511.0623235685
3645,529872.534944538
3646,205096.37499491248
3647,392091.5206141057
3648,1098957.6576898803
3649,213670.9916010092
3650,805188.1268635966
3651,504281.9166208687
3652,353357.47335738956
3653,1509909.1967003688
3654,625870.5731448604
3655,547308.0568442575
3656,1323663.9646571951
3657,869664.072402432
3658,302430.3844347817
3659,766257.497378278
3660,378795.8542105052
3661,1830616.560148403
3662,667413.6721877459
3663,992065.7666059658
3664,386898.6058445053
3665,1362006.7837227779
3666,2522077.575932837
3667,669194.1606441516
3668,609693.6586752698
3669,1797276.5969781259
3670,438374.8844679754
3671,1070708.437910456
3672,470840.3909711923
3673,554238.3743344423
3674,930862.3422853738
3675,988211.4901961078
3676,495756.3820605954
3677,2998300.2681498933
3678,754297.2398333596
3679,617659.6201196028
3680,857395.8970715322
3681,222916.12719435283
3682,838079.8059150773
3683,549020.5133183503
3684,765564.7135594859
3685,636197.418962291
3686,1312325.4926065558
3687,253003.29093244165
3688,1322509.705748071
3689,1154706.2299105758
3690,1321550.2609526645
3691,1569292.1625084397
3692,261312.71131371692
3693,878940.767478529
3694,1443076.9265552752
3695,692647.9329015933
3696,1112723.6468335707
3697,436202.51526638016
3698,1294081.7954242232
3699,147508.50573643247
3700,457940.0147497654
3701,250609.0984702938
3702,946306.5376136015
3703,1258359.6499433734
3704,1129048.0499434073
3705,1048428.3921528362
3706,294768.9843280742
3707,1053610.3963369415
3708,572450.696893153
3709,1036217.5234279776
3710,1319754.5324447197
3711,350333.8567310546
3712,2753382.993389759
3713,1314340.1206742583
3714,434005.08082358196
3715,170941.41336997322
3716,854261.7554608941
3717,1303090.1904808297
3718,655567.4795726659
3719,791852.2266502901
3720,361914.8030259791
3721,877323.6470492291
3722,285257.3148610906
3723,424712.3989087171
3724,210129.00598173437
3725,530467.370066957
3726,1053212.0128567105
3727,1285225.0619574797
3728,355435.4890259624
3729,449081.5337381143
3730,1258010.9376405077
3731,659647.177330529
3732,1276741.6491008056
3733,1925905.1170593174
3734,1305046.3014950862
3735,563058.5514704292
3736,2545152.7304428257
3737,476741.9469569387
3738,1092217.1344050474
3739,1475741.9673473346
3740,1024655.112780853
3741,262572.65415552794
3742,314026.5265027616
3743,1774614.1167297345
3744,460827.54437658325
3745,433021.57543575286
3746,1133124.819384936
3747,935323.8969410458
3748,1580605.8494859508
3749,274597.91768043133
3750,245674.8539900696
3751,386582.43491025304
3752,843575.9715967247
3753,3320008.3880128586
3754,167701.34297939512
3755,753384.5531465571
3756,451756.5657250559
3757,1066775.5607274226
3758,330064.13843526575
3759,598019.6937046207
3760,492004.4644548211
3761,2862963.2868366027
3762,472343.07865849196
3763,502012.92040461086
3764,581984.9940478308
3765,1034652.2822905458
3766,1425801.673999932
3767,426796.2490544416
3768,458234.55651362985
3769,234061.09647646177
3770,619228.151518958
3771,237461.45121589847
3772,905905.5346898986
3773,608250.868327684
3774,484438.0703614813
3775,942529.292314714
3776,841235.9870189966
3777,417601.1143514922
3778,1440163.303243375
3779,360543.5298743234
3780,483334.3361666543
3781,1061811.1349402585
3782,842369.730706845
3783,508746.7082843176
3784,1834348.5131879132
3785,640650.576030717
3786,428896.000045572
3787,518633.24630134774
3788,1100757.5667438915
3789,1425801.673999932
3790,610416.6232678895
3791,694452.8219958841
3792,1773112.5141535467
3793,798203.7578364536
3794,972949.4783766572
3795,762251.1465610083
3796,477918.99790766934
3797,373065.10743875854
3798,1320239.0466225268
3799,263024.3827185297
3800,239648.55113679238
3801,484342.8837183008
3802,374847.68691809085
3803,450458.7773062842
3804,428422.89942957455
3805,1127037.2308353966
3806,358810.2891090723
3807,522877.8096300435
3808,2310214.0049018827
3809,484797.6925251986
3810,755414.4472442587
3811,1248964.3484432276
3812,137016.83228300803
3813,1820972.059381661
3814,551009.2201398441
3815,226332.1572484576
3816,1657653.5455751927
3817,433029.78823141387
3818,596152.579227942
3819,370759.51103355386
3820,600908.4171879115
3821,640357.3951492008
3822,562150.7885837567
3823,306075.5006205454
3824,1633312.4641578393
3825,3759362.3435251857
3826,367825.81347773195
3827,439605.78221943224
3828,275335.29645999795
3829,503866.7251040244
3830,1147215.338050826
3831,2317931.071889472
3832,182771.37173807045
3833,159184.5086149238
3834,739655.1709874757
3835,240615.51840521264
3836,947046.4135127522
3837,653906.3095440126
3838,974247.0423256359
3839,1011044.5988871845
3840,1801433.8096553416
3841,886915.7222850259
3842,993717.2629790434
3843,1300688.0006117334
3844,580606.9715041501
3845,487973.4240343457
3846,699462.4968231276
3847,947083.1415698252
3848,638072.0159535239
3849,705454.1685300721
3850,404333.30963070743
3851,392030.9153313321
3852,687565.4100843427
3853,1122164.0724934817
3854,240911.0755972277
3855,1086050.5726745971
3856,1129176.1386336463
3857,238275.84589944937
3858,479924.2438336469
3859,1223978.4019135104
3860,968276.8986602926
3861,1576081.4427254612
3862,941821.0144347872
3863,495859.397033792
3864,678106.7681182639
3865,1913065.6036844936
3866,247182.5921930217
3867,1375509.1818727818
3868,987244.6920986124
3869,375662.4200658019
3870,628355.7463844301
3871,221963.870853859
3872,610122.7294935868
3873,415530.29922696576
3874,595124.0928855771
3875,1265260.6899983059
3876,754020.3755481221
3877,179257.9955698792
3878,552935.9530753057
3879,1010697.1325682004
3880,937410.765115514
3881,328390.5757503292
3882,1171360.1012223905
3883,956514.6255096564
3884,375911.3862956571
3885,2619327.575653047
3886,1121574.2934857565
3887,202423.9274460455
3888,439898.60466398345
3889,669358.5351983856
3890,2175588.2068488733
3891,965773.2951055899
3892,367624.43154444563
3893,1081285.3843965253
3894,1493988.4036698362
3895,750249.2405279764
3896,436639.2391893903
3897,433563.7806142682
3898,2319242.649873221
3899,560412.8990142643
3900,655920.0682629964
3901,494747.7696284441
3902,1870796.7343410135
3903,317013.9387888675
3904,450173.0572715228
3905,601085.216175317
3906,1206876.8775120745
3907,580985.6974388025
3908,713610.5455878967
3909,915798.0436768557
3910,1048059.6269923133
3911,839263.3661151328
3912,1112571.3455444593
3913,635053.3769225087
3914,631312.6673093574
3915,783993.3762444583
3916,607513.1650668613
3917,949847.8936614348
3918,423226.12171635864
3919,317319.69191424997
3920,897137.2639305135
3921,458447.41022748157
3922,659040.5696218001
3923,673158.3661663409
3924,475422.128999224
3925,947599.9271408577
3926,335671.36867302586
3927,520992.8326057888
3928,441071.64962541213
3929,937915.8917161246
3930,679185.9289035195
3931,675903.7236793503
3932,459607.65089102596
3933,940255.8299380089
3934,858829.8087481516
3935,1544255.2951996333
3936,430637.06532050925
3937,1466169.237787631
3938,2445147.6136300834
3939,1087658.2897688912
3940,1430693.0905538136
3941,654160.2991726282
3942,1616718.315098221
3943,929964.1659481205
3944,818475.6481496813
3945,514292.544648892
3946,469374.6114912871
3947,174550.63480282592
3948,788897.8727085413
3949,234025.97620419908
3950,1318844.4287959517
3951,811529.8174227831
3952,499623.78504192666
3953,481301.3090375449
3954,356020.6748579165
3955,358266.80771855765
3956,845680.0594399717
3957,790863.1468287255
3958,428632.5650274538
3959,1077236.4120007989
3960,582056.9085968558
3961,1119117.4317374257
3962,524740.7948746165
3963,1167092.5097306054
3964,715202.9727892622
3965,787185.5941453599
3966,916845.0313863726
3967,1088732.2862396864
3968,458349.833048547
3969,204148.43097138702
3970,2259527.165723412
3971,738791.7385270442
3972,782594.969205801
3973,1316320.475397854
3974,562048.1010942073
3975,680046.2975343318
3976,437872.37261801655
3977,2607405.4842292024
3978,646172.5811040242
3979,916746.344154827
3980,251477.17265180947
3981,744582.411367015
3982,515083.32239517005
3983,488288.8626801231
3984,794566.6725110621
3985,1301437.8726227356
3986,948378.5674529087
3987,666946.4969725236
3988,586150.4074832506
3989,385721.52474768105
3990,1103068.3962816827
3991,315914.46503621613
3992,1761414.5470329036
3993,819866.9036198307
3994,199569.13593009292
3995,735864.8362370728
3996,423827.03454454173
3997,911983.3103177834
3998,425171.4450995821
3999,1109847.248839209
4000,1049322.845730753
4001,717451.5441629536
4002,1055299.9708344718
4003,2812788.0971302246
4004,246861.70839437505
4005,1025542.2934158222
4006,583568.3753679032
4007,125671.61095143553
4008,640752.8853121303
4009,1149192.0928768497
4010,1259636.9477768978
4011,1313007.2842923382
4012,357716.4505057337
4013,899537.7591186006
4014,612650.0689824342
4015,1292388.8359870496
4016,911519.8121563133
4017,1003699.4196605231
4018,735344.1150136705
4019,432400.36652528757
4020,716640.3144107827
4021,774988.4183128504
4022,609868.0443675696
4023,525974.0125799648
4024,594832.203760978
4025,1411478.135557348
4026,1364376.8426023745
4027,578081.7146074028
4028,2349827.0842162236
4029,1055808.6814096568
4030,299107.89885285107
4031,787396.3461937322
4032,167415.21248610097
4033,400413.6383204401
4034,467268.4549970158
4035,781041.7411232361
4036,689582.8078170338
4037,609078.4153636614
4038,534465.8797228097
4039,1139681.9105788423
4040,1127666.9166194135
4041,1349667.1998238817
4042,1487415.9556701654
4043,2138909.768891021
4044,749374.4256385657
4045,1089628.780761229
4046,446955.27609979117
4047,3326967.950089731
4048,869009.1750923385
4049,499105.03022560425
4050,792107.4251717256
4051,1636010.3588810584
4052,427671.0426871968
4053,208445.59138800376
4054,1375328.5542828634
4055,316122.2682720064
4056,438825.95681097626
4057,1088154.824659609
4058,1236979.9029328863
4059,155316.96512156609
4060,441326.91021459975
4061,557215.3032863283
4062,509596.69633818144
4063,789291.2318539023
4064,269196.1213065453
4065,1241104.6985622523
4066,507323.9542675332
4067,1046128.8930356555
4068,455606.40441973397
4069,1258687.6497500285
4070,1296171.4710560401
4071,295361.75502855034
4072,328069.79490205034
4073,705089.9058060788
4074,435005.28848276933
4075,776169.6420128522
4076,454109.52249190403
4077,1243780.236731011
4078,614622.0144584597
4079,1066499.2158331878
4080,222043.0657570133
4081,589152.1187732109
4082,1779324.6687259441
4083,936930.7154857327
4084,1667906.6003682697
4085,463095.3460928992
4086,3291210.268583519
4087,762682.3304064524
4088,394914.8458600894
4089,526610.2608120076
4090,764083.0683701785
4091,649475.5120316863
4092,352073.904848815
4093,2416613.181218525
4094,728544.313282205
4095,434291.574767621
4096,1637064.6306846035
4097,654497.793014554
4098,644815.7618403052
4099,559663.3208427783
4100,890722.1745586186
4101,571249.3626886116
4102,822162.6584262066
4103,245557.54999699577
4104,1843809.4580256906
4105,1957303.8195814488
4106,749079.2302797718
4107,610727.5718616453
4108,1303408.0324318141
4109,439236.9418917527
4110,3539401.076676897
4111,1441700.2237111093
4112,297787.25761064864
4113,673007.8178169674
4114,936750.1039052255
4115,203317.7707958264
4116,671257.0044740033
4117,1522219.4039136935
4118,451329.42281900445
4119,798990.0806321066
4120,1099776.385541895
4121,1129760.8165115998
4122,633977.1056592112
4123,1380693.0576421758
4124,407622.83282520977
4125,519469.3612190312
4126,442774.2757386797
4127,890395.7463749787
4128,817172.4669357537
4129,1100793.717410236
4130,1024626.3168826294
4131,819892.860834087
4132,2018013.3015670874
4133,913016.731796748
4134,272066.989129545
4135,700218.1926123839
4136,594641.4602438043
4137,1285225.0619574797
4138,1297503.651562773
4139,2028206.385515194
4140,272883.58930478175
4141,1543739.3593841058
4142,818641.1260496147
4143,2368180.634389004
4144,1100095.6290618486
4145,735875.7717380028
4146,426502.22966537206
4147,1672656.1414545733
4148,346636.03832761775
4149,3353787.1028676056
4150,1258537.298056792
4151,506752.44465529924
4152,2243550.713781102
4153,633866.9329699008
4154,393764.12839143607
4155,694573.4609851437
4156,1965696.083870792
4157,433132.4192323895
4158,570791.6988189517
4159,785032.0811850661
4160,363032.6762188736
4161,1060190.6577212026
4162,486669.41749317525
4163,916533.905629936
4164,463230.89735439717
4165,1475056.2210264367
4166,546261.165132264
4167,687660.9384960746
4168,757965.9256478229
4169,645229.9868949619
4170,1749251.036749191
4171,477165.0524651991
4172,495754.4009370198
4173,1907747.9832535975
4174,1008902.1892429123
4175,1258971.3381142246
4176,1488426.774988115
4177,2734977.3602986415
4178,751596.2860124189
4179,784473.9119522998
