,pred
2770,1067194.41
2771,654895.94
2772,732412.1857301588
2773,506798.34
2774,2757544.18
2775,1186301.16
2776,685910.0
2777,969752.87
2778,545715.0
2779,319555.28
2780,152243.0695415696
2781,351975.0188744589
2782,945124.15
2783,509228.95
2784,1123679.5
2785,468085.0
2786,962843.33
2787,254945.0
2788,343805.76984126994
2789,577280.89
2790,849154.3100000002
2791,595513.3333333334
2792,1315410.0
2793,358030.00000000006
2794,4616498.72
2795,379000.0
2796,2577454.59
2797,273760.0
2798,655765.68
2799,858059.98
2800,2687890.47
2801,1107679.42
2802,934281.08
2803,3777525.0
2804,694273.2
2805,146876.41454460577
2806,849936.3095238096
2807,238505.43552187126
2808,687020.8
2809,335220.5
2810,516466.2
2811,509579.65
2812,1713529.59
2813,387928.32
2814,622466.6904761905
2815,528549.3793333333
2816,1220848.46
2817,1051850.29
2818,234028.94047619053
2819,514869.98
2820,868995.0
2821,827924.64
2822,1537800.0
2823,655817.5557575758
2824,945589.44
2825,453633.76
2826,227676.77421620046
2827,1913375.54
2828,846666.44
2829,878450.0
2830,1665645.125481072
2831,237984.4871794872
2832,317565.96
2833,757329.78
2834,1706905.87
2835,541305.7766666668
2836,461896.51
2837,551901.0
2838,879449.3719999999
2839,830408.3333333335
2840,540166.25
2841,3713931.7
2842,253088.42478779386
2843,1408777.14
2844,551785.0
2845,1533030.2
2846,450255.47619047627
2847,529632.75
2848,318355.0133333333
2849,369569.1716666667
2850,2630243.31
2851,3263806.18
2852,428578.0
2853,1325800.0
2854,3662088.75
2855,628890.5175380175
2856,4157299.82
2857,2308003.17
2858,860500.0
2859,792797.83
2860,1086187.49
2861,732254.29
2862,886446.0
2863,622821.36
2864,1331530.78
2865,370899.9
2866,272924.19875
2867,164759.82142857145
2868,645753.232607143
2869,577040.0
2870,250397.44
2871,458191.5
2872,1134740.8
2873,134527.5
2874,2552773.72
2875,927153.2145002398
2876,633544.64
2877,300299.3139880952
2878,131746.2
2879,627099.3173770673
2880,2403221.9
2881,668527.6904603173
2882,754673.3333333335
2883,603170.2100000001
2884,597434.05
2885,530133.3333333334
2886,1235013.887860669
2887,723969.92
2888,579661.8
2889,548284.44
2890,371062.1988888888
2891,813251.59
2892,446644.53
2893,442671.6
2894,752779.0
2895,1533586.05
2896,1018957.85
2897,2146158.05
2898,710590.94
2899,943754.02
2900,638139.57
2901,1115248.7734487734
2902,528174.0
2903,248698.50213381473
2904,1064670.0
2905,694700.0
2906,2930520.0
2907,218233.09523809518
2908,3516420.0
2909,580870.56
2910,131746.2
2911,1233213.04
2912,647230.0
2913,899291.22
2914,884723.88
2915,621962.83
2916,574177.1
2917,1047994.0
2918,486025.5504130431
2919,700899.8033333332
2920,570479.08
2921,1193250.0
2922,812911.5477548764
2923,962181.89
2924,567206.29
2925,399250.677904762
2926,745414.5516666668
2927,221174.79165079366
2928,654727.5
2929,669235.505
2930,1234454.6391178272
2931,402153.75
2932,798298.0733333332
2933,363043.75
2934,692215.0
2935,338892.66666666674
2936,1138912.52
2937,744649.5370670997
2938,2426851.0
2939,1734366.8338850692
2940,401019.5066666667
2941,832186.78
2942,452507.4
2943,512403.3
2944,797118.74
2945,524534.2499999999
2946,562048.74
2947,456158.0
2948,1495413.45
2949,571347.496
2950,682200.8533936064
2951,1285869.9372554114
2952,1399927.35
2953,753901.0138473824
2954,293973.3333333334
2955,1558657.06
2956,383910.6271428572
2957,483535.36
2958,1191250.0
2959,2698541.45
2960,629129.9687650127
2961,2148660.31
2962,1804061.61
2963,450193.7
2964,1630410.24
2965,581980.0
2966,711272.01
2967,1234297.36
2968,498428.2466666667
2969,903891.77
2970,840903.01
2971,403337.65
2972,798510.0
2973,452296.87301587296
2974,696185.88
2975,825515.0
2976,541443.33
2977,1177744.5
2978,267764.7916666667
2979,895187.3888888891
2980,306330.0
2981,286982.4477077653
2982,626795.8333333334
2983,1257795.02
2984,1496580.0
2985,586173.8591261343
2986,1356172.97
2987,170666.14580952376
2988,442583.03333333327
2989,347028.3333333334
2990,638667.25
2991,1206953.76
2992,219001.25
2993,134042.0
2994,691410.0
2995,498397.5
2996,951843.2
2997,598730.0
2998,628530.0
2999,512414.11
3000,1128656.0
3001,1152324.0
3002,438814.2261904762
3003,834434.42
3004,1506155.23
3005,1187797.7341384105
3006,826962.11
3007,917797.88
3008,493178.38
3009,140787.5
3010,602790.34
3011,421522.85168253974
3012,1251895.4
3013,786452.6992063492
3014,386346.33
3015,514215.21
3016,1349870.0
3017,355570.46
3018,395975.0
3019,833977.24
3020,270840.09
3021,659768.91
3022,2996740.0
3023,3100219.51
3024,1014947.15
3025,474204.55
3026,822372.4622117588
3027,762670.0
3028,629562.66
3029,434339.82
3030,853887.0
3031,580481.33
3032,480420.70333333337
3033,363869.56
3034,1623712.28
3035,1267628.17
3036,400459.5
3037,703184.87
3038,1422365.0
3039,417007.95571428566
3040,468555.02
3041,1050249.0
3042,437171.81
3043,458180.72
3044,249249.72422022416
3045,1163888.66
3046,1159647.09
3047,543765.9105232039
3048,391964.0
3049,493131.66666666674
3050,527413.8142857143
3051,518154.34
3052,1148395.1185714286
3053,898516.0793650794
3054,873393.41
3055,503738.29
3056,578595.17
3057,591513.6973809523
3058,159097.5515873016
3059,826260.01
3060,823354.8366666667
3061,520251.00000000006
3062,494555.70666666667
3063,324015.09290059225
3064,695752.11
3065,562043.21
3066,1677318.73
3067,1757977.11
3068,545183.3
3069,3709891.75
3070,367114.65
3071,445410.46
3072,2545881.78
3073,2033427.15
3074,435825.83333333326
3075,309260.70333333337
3076,469876.1
3077,591811.11
3078,1055534.7544880954
3079,1021972.84
3080,373703.83333333326
3081,1367657.57
3082,212506.02305555556
3083,2171441.17
3084,316852.5
3085,1284665.0
3086,457682.5
3087,341400.5952380952
3088,671756.44
3089,578256.6433333333
3090,472315.0
3091,851800.0
3092,999301.26
3093,867115.0
3094,956221.96
3095,427343.4
3096,161119.123015873
3097,1621950.0
3098,330430.0
3099,153385.8877515759
3100,754211.1
3101,1007246.01
3102,528950.88
3103,212042.81821789325
3104,388699.44
3105,841194.3127705631
3106,928055.63
3107,248840.0
3108,455769.4
3109,576931.2222222221
3110,410199.61904761905
3111,752600.7100000002
3112,1068010.0
3113,388998.26
3114,306635.7609000933
3115,696945.0
3116,433083.1
3117,609460.996166874
3118,1496959.1607142857
3119,539623.1746031747
3120,807291.02
3121,622592.92
3122,494830.0
3123,675280.0
3124,399481.55
3125,1202758.031984127
3126,724402.0733333332
3127,796880.17
3128,510254.07
3129,925429.5833333335
3130,849146.2
3131,306814.97
3132,1881780.0
3133,243295.85714285713
3134,1647194.22
3135,241703.9449316378
3136,654281.6986346986
3137,2617413.92
3138,673484.75
3139,756515.0
3140,299297.0
3141,259367.5812554113
3142,505616.9850676284
3143,2117414.49
3144,1210745.0
3145,324439.68
3146,231628.9817475154
3147,551656.13
3148,1532720.6373095238
3149,461535.0
3150,686100.0
3151,488627.5
3152,383364.8611111111
3153,335990.62
3154,387631.03
3155,237450.25
3156,1127302.66
3157,2072536.66
3158,766496.66
3159,948792.68
3160,353521.36
3161,308063.2570182578
3162,492010.0
3163,579139.68
3164,884725.0
3165,251552.3854458874
3166,248698.50213381473
3167,578273.24
3168,2216172.32
3169,2503545.73
3170,1097889.0708181818
3171,1601422.27
3172,2828619.42
3173,1496807.56
3174,343861.7324956177
3175,471762.99666666664
3176,408775.29
3177,1707942.82
3178,1342950.0998571427
3179,2083928.5309141276
3180,783175.0
3181,2152071.84
3182,393387.0
3183,1337216.38
3184,421320.0
3185,718349.938968254
3186,160655.00000000003
3187,998075.3257185892
3188,892530.6695008922
3189,1419976.3095238095
3190,457717.05
3191,1243788.0
3192,759486.01
3193,1453520.0
3194,594894.46
3195,131765.6626984127
3196,248353.14
3197,1287877.4108333334
3198,1119780.2
3199,398671.28
3200,835261.0733333335
3201,598911.6866666666
3202,571740.0
3203,3107393.96
3204,590905.09
3205,841750.0
3206,782926.26
3207,639835.7936507936
3208,822372.4622117588
3209,701744.0546675544
3210,1195098.04
3211,1367479.9788406037
3212,1257300.0
3213,1783560.85
3214,381037.9800000001
3215,637940.0
3216,467974.98
3217,2343037.859487013
3218,238505.43552187126
3219,451891.4
3220,255719.2006666666
3221,704418.76984127
3222,590684.8253968253
3223,1607013.1366666665
3224,565706.9078571429
3225,1402444.2890396824
3226,662825.0
3227,451785.42654567654
3228,137405.48
3229,499989.4
3230,1341145.0
3231,1963623.25
3232,533299.53
3233,118943.58
3234,3086034.22
3235,236591.3
3236,867330.58
3237,777625.0
3238,1007537.2866666667
3239,1022274.98
3240,308063.2570182578
3241,544898.0
3242,724105.9131407809
3243,850971.5934620936
3244,340128.01219047623
3245,421050.0
3246,1838265.28
3247,288625.04975579976
3248,2196394.93
3249,1244489.81
3250,298965.2977167277
3251,582191.3632799173
3252,712910.0
3253,234028.94047619053
3254,419540.0
3255,682801.49
3256,578066.0
3257,1228504.17
3258,493925.0
3259,346395.0
3260,353854.12080652395
3261,2074208.65
3262,516303.97
3263,589730.0
3264,405217.62
3265,1047396.2627927625
3266,419666.0
3267,811798.1421356421
3268,1142773.1893650794
3269,606296.79
3270,1537268.67
3271,406868.50666666665
3272,1290330.0
3273,487902.79
3274,711206.6666666667
3275,222379.15033610183
3276,580534.23
3277,1015782.88
3278,2539179.2
3279,1716548.0
3280,163988.72
3281,604705.0
3282,581822.9464285716
3283,486025.5504130431
3284,502032.0
3285,399191.67
3286,417555.81
3287,587572.23
3288,598468.45
3289,407323.38
3290,426282.64
3291,929313.3333333335
3292,214074.44083694078
3293,476348.48
3294,1111887.0833333335
3295,826920.0
3296,543845.876
3297,303896.70399999997
3298,742515.22
3299,1484877.6697083337
3300,972736.41
3301,121675.02
3302,612566.08
3303,1410826.81
3304,609460.996166874
3305,372041.4
3306,468370.0
3307,430275.21
3308,454072.86
3309,1262441.58
3310,1171875.7833382646
3311,533232.7955555555
3312,716366.825
3313,1224973.27
3314,851538.24
3315,927450.0
3316,403934.44
3317,443607.38
3318,397870.10833333334
3319,445810.0
3320,1722037.26
3321,404188.16547619045
3322,1064014.26
3323,120365.78
3324,558486.6666666666
3325,1221435.4
3326,1269273.94
3327,434820.0
3328,598504.63
3329,1128002.5
3330,2617785.11
3331,687219.61
3332,2786711.86
3333,2093868.1
3334,411382.8
3335,788930.0
3336,227096.62922455193
3337,2445766.17
3338,741081.27
3339,189668.0960714286
3340,734430.0
3341,204350.13888888896
3342,1442910.96
3343,529675.48
3344,470570.296031746
3345,669006.53
3346,460976.9
3347,984100.0
3348,151434.84435009435
3349,3240965.95
3350,490800.0
3351,1618352.14
3352,668770.0
3353,429501.1
3354,208659.76588886694
3355,313655.31341666676
3356,266296.8455
3357,1124910.04
3358,1064785.87
3359,1147358.63
3360,617150.0
3361,635350.9
3362,743569.63
3363,820532.03
3364,1194058.611111111
3365,725809.59
3366,523376.66
3367,544129.9133333333
3368,360772.84
3369,629829.1071428572
3370,986467.0
3371,1303805.6852980354
3372,1968633.42
3373,506294.0
3374,181773.01854794574
3375,935229.434
3376,432339.6718918556
3377,789026.86
3378,660819.46
3379,881062.76
3380,506800.0
3381,236137.6388888889
3382,1437829.96
3383,475878.3333333334
3384,1151914.37
3385,803173.5
3386,1106605.0
3387,568294.0
3388,1108475.0
3389,407897.4400599399
3390,119381.7
3391,917406.99
3392,726421.0
3393,1178823.7
3394,433018.276
3395,181443.64285714284
3396,565898.5
3397,947519.7927426248
3398,546446.4
3399,292498.82666666666
3400,1010048.79
3401,832520.0
3402,583311.37
3403,475990.0126111109
3404,550278.119047619
3405,1165380.94
3406,466751.06666666665
3407,172414.84356532356
3408,232643.38228438227
3409,486679.1666666666
3410,941845.83
3411,1043131.32
3412,1874643.462606033
3413,179286.89682539683
3414,1876531.83
3415,1332367.33
3416,177986.24786136395
3417,456690.43333333335
3418,945754.8583333333
3419,323786.12
3420,1351852.04
3421,899905.27
3422,703765.0
3423,610315.0
3424,374275.14
3425,191845.045572483
3426,425801.44
3427,409796.17
3428,742841.3038095237
3429,695892.75
3430,774675.53
3431,1654677.281666667
3432,645594.2341269843
3433,558200.8915952381
3434,2597746.48
3435,786215.0
3436,407376.63614163606
3437,1358727.96
3438,159412.83
3439,363204.08
3440,516717.3433333334
3441,482656.6666666668
3442,396510.14
3443,3997801.72
3444,789668.0
3445,1623950.0
3446,671600.73
3447,1240334.45
3448,452362.74666666664
3449,2185825.0
3450,358135.16666666674
3451,577216.83
3452,527151.0
3453,2367356.58
3454,1533641.19
3455,317150.0
3456,389169.8333333334
3457,548260.9666666667
3458,259143.1
3459,1373100.0
3460,1071540.0
3461,297873.44
3462,911828.15
3463,478644.7863802865
3464,3112445.2976190476
3465,2282772.5
3466,491625.0
3467,1934179.61
3468,706766.31
3469,137775.0
3470,1671720.21
3471,813759.97
3472,753901.0138473824
3473,396892.0
3474,1060660.0
3475,233868.73694871794
3476,900270.0
3477,1188340.0
3478,828733.0
3479,454816.95
3480,1564681.6633333333
3481,250011.6830683205
3482,504604.54
3483,1193158.1309523808
3484,373324.3133333333
3485,412942.5
3486,2289102.31
3487,404188.16547619045
3488,793712.5
3489,622552.62
3490,354709.23160173156
3491,708389.04
3492,1029295.0
3493,271307.505
3494,412135.8333333334
3495,493237.32
3496,286982.4477077653
3497,337835.7933333333
3498,804818.5
3499,936885.6833333332
3500,220439.8364285715
3501,494531.8520061329
3502,816541.4986666668
3503,586173.8591261343
3504,1116739.945
3505,374695.1309523809
3506,333544.5932539683
3507,212085.19841269846
3508,933921.88
3509,564975.78
3510,589511.5402438673
3511,1258252.57
3512,641353.9589285713
3513,1018692.5
3514,314325.8106883117
3515,1017129.7
3516,990874.35
3517,221866.54
3518,228251.4
3519,1250404.4419191922
3520,508363.9955142894
3521,620972.26
3522,907917.3571428572
3523,1216400.95
3524,429488.49999999994
3525,304878.2777777778
3526,1643514.596866552
3527,2131466.15
3528,513810.6
3529,567199.216
3530,294373.0698555012
3531,1284339.11
3532,466246.0
3533,1001768.4033333334
3534,605048.69
3535,770228.94
3536,483504.5299999999
3537,190889.82873149082
3538,825440.0
3539,460635.0
3540,743412.3
3541,380596.0233333334
3542,3577668.1
3543,503208.15624066687
3544,1072579.59
3545,363142.79
3546,595482.0233333333
3547,1046632.26
3548,1705904.0952380956
3549,271972.3086339349
3550,2275199.09
3551,788979.14
3552,1867803.58
3553,1286100.0
3554,518571.20666666667
3555,951541.25
3556,3289000.0
3557,1126175.7891414142
3558,923210.0
3559,2488660.53
3560,352311.02
3561,410424.5346320346
3562,392611.4
3563,3501067.55
3564,2511606.45
3565,646808.6
3566,1652754.12
3567,550187.88
3568,1547447.095
3569,235554.438222833
3570,535977.34
3571,240164.13512848268
3572,2974975.04
3573,1349602.87
3574,519772.0
3575,541008.3333333334
3576,289130.0
3577,696200.2
3578,509950.5704573205
3579,781407.22
3580,480345.36999999994
3581,615690.0
3582,468979.65
3583,2127724.07
3584,285836.10714285716
3585,201840.87299098127
3586,600010.0
3587,705764.96
3588,1535595.27
3589,821659.44
3590,437970.0
3591,331940.0
3592,281516.237012987
3593,421885.0
3594,1608536.94
3595,1338250.5
3596,588784.82
3597,547610.0
3598,895187.3888888891
3599,324015.09290059225
3600,1330036.6037434787
3601,334987.0
3602,1111413.0
3603,768552.62
3604,1043479.88
3605,482433.1262626264
3606,499754.35
3607,1661231.8857575757
3608,2180633.01
3609,1973061.5958333332
3610,536086.0
3611,367065.0
3612,1220543.0
3613,973374.17
3614,249739.34333333335
3615,860964.69
3616,753272.22
3617,345595.0
3618,149552.34523809527
3619,471653.67
3620,1782418.38
3621,534619.35
3622,256794.24349938423
3623,1564200.0
3624,567997.11
3625,1820224.27
3626,312896.0695604395
3627,628420.0
3628,623111.6666666667
3629,475779.46666666673
3630,887410.0
3631,2138629.09
3632,404553.45962370967
3633,699589.6
3634,490684.5
3635,777154.43
3636,1113336.2556349207
3637,1789505.0
3638,279060.1347619048
3639,900021.38
3640,2083240.91
3641,1092305.88
3642,427871.8609743867
3643,264394.4227380952
3644,146636.97240259743
3645,370182.22
3646,191338.36485899708
3647,513844.29333333333
3648,1120847.59
3649,194945.78373015873
3650,945795.0
3651,463285.66333333333
3652,427871.8609743867
3653,2719360.45
3654,624360.0
3655,401358.69333333336
3656,1243155.0
3657,1143888.6133333335
3658,287298.66114113305
3659,1219861.5
3660,372572.6666666666
3661,1045866.77
3662,731520.0
3663,1342322.11
3664,324958.95666666667
3665,1431260.0
3666,2905342.33
3667,644456.36
3668,543015.0
3669,1383350.0
3670,519164.38
3671,1064936.5
3672,486649.5
3673,695719.91
3674,732034.8223443221
3675,742015.0
3676,731909.99
3677,3804381.493333333
3678,591207.7380952381
3679,645684.38
3680,864617.8959253244
3681,224361.6173007548
3682,1069175.0
3683,545364.6066666667
3684,583857.3490476188
3685,668128.83
3686,1220848.46
3687,231083.5348755411
3688,2711201.666666667
3689,1095901.53
3690,1034175.33
3691,1726535.0
3692,309352.5471500722
3693,749300.625
3694,1139852.1293269228
3695,717863.92
3696,1291341.6
3697,456655.0
3698,1176777.7404761908
3699,158910.0
3700,579508.22
3701,233763.7415519768
3702,927153.2145002398
3703,708453.4296666667
3704,991777.26
3705,995884.802396825
3706,982469.0600000002
3707,1165822.87
3708,583085.9880952381
3709,1442067.5
3710,1357987.52
3711,360329.7466666667
3712,2677531.11
3713,1251302.0
3714,411861.93833333335
3715,176413.73622455978
3716,728701.81
3717,1535592.2619047621
3718,586173.8591261343
3719,581737.8156226127
3720,486025.5504130431
3721,934793.88
3722,264509.1237261834
3723,541939.42
3724,175734.57792135642
3725,508363.9955142894
3726,897733.44
3727,1206338.2395382398
3728,440592.14
3729,424760.3183333333
3730,1455802.04
3731,942427.04
3732,1464983.0
3733,2159203.52
3734,1407000.0
3735,537001.5333333333
3736,2783153.88
3737,470399.98
3738,891340.0
3739,1643514.596866552
3740,1124906.1052380954
3741,257140.87342038215
3742,792318.54
3743,1734712.5
3744,461035.4
3745,390891.6666666666
3746,1057205.75
3747,1051850.29
3748,1580520.0
3749,321825.85
3750,185818.33650793644
3751,402107.16
3752,1123644.68
3753,3161828.203599206
3754,147485.3488677989
3755,738916.0
3756,482392.74
3757,1095608.9
3758,343805.76984126994
3759,603350.71
3760,612803.0
3761,2506375.28
3762,633023.18
3763,545318.0
3764,580755.3
3765,1077000.0
3766,1608462.3795714283
3767,490355.55
3768,519580.0
3769,200892.27976190476
3770,637328.3353333334
3771,226817.563484127
3772,1008920.0
3773,494662.19666666666
3774,706481.9
3775,958645.84
3776,766330.0
3777,419056.6666666666
3778,1742074.0238095247
3779,447962.74
3780,297194.94
3781,875905.0
3782,850327.575
3783,588664.27
3784,1616800.0
3785,824180.16
3786,509125.05
3787,579008.0
3788,743856.99
3789,1608462.3795714283
3790,582191.3632799173
3791,499325.9285714286
3792,2437659.684761905
3793,766521.4454761904
3794,1063212.45
3795,878467.4625
3796,385552.6666666666
3797,385930.99
3798,991359.1
3799,233083.53932178926
3800,204788.06746031746
3801,673019.72
3802,236370.0
3803,465720.5
3804,354463.93
3805,1222555.0
3806,537378.6466666666
3807,400330.55
3808,1991641.48
3809,500117.5
3810,998881.15
3811,1499661.34
3812,123176.2
3813,1746094.78
3814,508480.6048881675
3815,179807.79434343427
3816,2138676.99
3817,419886.95
3818,626642.8966666667
3819,436964.67
3820,378506.43083403364
3821,630730.3608154474
3822,662397.92
3823,320663.5014430015
3824,1873970.4255119038
3825,1788524.86
3826,326712.9
3827,529105.95
3828,200278.95887445894
3829,483465.74
3830,954774.28
3831,2268372.8
3832,194214.23604276695
3833,135059.584998335
3834,645387.63
3835,158893.74999999997
3836,876949.3
3837,619064.27
3838,993862.95
3839,787753.1199999999
3840,2237262.95
3841,894880.0
3842,766044.9814285714
3843,1080447.68
3844,529645.31
3845,403250.95
3846,629829.1071428572
3847,1085775.1985918134
3848,716657.84
3849,789748.45
3850,743136.36
3851,524879.88
3852,701744.0546675544
3853,1026588.7
3854,247948.44668027735
3855,1057602.28
3856,978158.73
3857,233500.6961360208
3858,389241.73
3859,995616.8242857143
3860,1334912.8
3861,1264149.3
3862,1210211.81
3863,594955.0
3864,536480.0
3865,1321437.0
3866,206380.4166666667
3867,1481255.0064285707
3868,1094591.6666666667
3869,345902.72
3870,498995.0
3871,216579.0
3872,630526.02
3873,511576.69
3874,604796.76
3875,1341223.7
3876,1014142.18
3877,192083.7481904762
3878,568772.0
3879,837452.21
3880,896383.29
3881,285070.92
3882,1133843.8095238097
3883,1075202.7224345526
3884,369203.54333333333
3885,1913412.5
3886,2569700.0
3887,490266.45
3888,483005.0
3889,631871.84
3890,2143068.84
3891,646979.5591666666
3892,385380.0
3893,1039820.0
3894,2095923.1
3895,563861.07
3896,354510.0
3897,500448.63269869954
3898,2305533.96
3899,995830.8
3900,630586.47
3901,522154.38
3902,1963323.84
3903,338661.03517316026
3904,627128.34
3905,731725.0
3906,1010648.94
3907,692337.4
3908,512379.1
3909,796931.9285714285
3910,1095472.47
3911,758971.7123015873
3912,1114010.0
3913,402664.65043290047
3914,717826.42
3915,720073.0316666666
3916,278923.6880238095
3917,1045226.39
3918,563712.1
3919,358350.0
3920,1030038.77
3921,469976.97
3922,643038.76
3923,602020.75
3924,405585.53571428574
3925,784148.74
3926,340805.29134754126
3927,527396.2366666667
3928,319391.23
3929,945283.65
3930,735453.8331496936
3931,571225.1
3932,514911.68
3933,969411.83
3934,1001265.25
3935,1416561.89
3936,565923.69
3937,1290480.0793333333
3938,2520407.5
3939,1056566.44
3940,2114560.0
3941,543981.9444444445
3942,1609972.0
3943,848312.3618228717
3944,877600.0
3945,616268.0
3946,457910.0
3947,135070.48881673883
3948,786452.6992063492
3949,165022.6908730159
3950,1474050.0
3951,845313.3928571425
3952,408811.79
3953,436260.14
3954,246819.8
3955,389962.90873015876
3956,769617.9404761908
3957,657495.8473193473
3958,346693.52
3959,926818.37
3960,546588.74
3961,902519.4569278498
3962,620649.61
3963,1162135.058934873
3964,700779.66
3965,950440.6964285715
3966,874558.88
3967,802341.31
3968,446798.3
3969,134220.65
3970,2220387.5244444446
3971,1723870.0
3972,755110.0
3973,742192.6103537839
3974,529373.9
3975,508339.69017740426
3976,518954.36
3977,2479987.45
3978,989773.84
3979,748252.96
3980,350479.789
3981,847012.06
3982,491902.0
3983,531035.96
3984,806249.79
3985,1409746.97767316
3986,1184330.88
3987,512379.1
3988,603838.58
3989,485791.24
3990,1072524.91
3991,358332.7654761904
3992,1012245.7416666667
3993,850380.0
3994,183704.70104076475
3995,659545.0
3996,591194.03
3997,867224.2471139969
3998,484402.69
3999,1200404.0
4000,989739.32
4001,681755.0
4002,846375.9
4003,2192690.54
4004,512992.93666666665
4005,1553041.4
4006,413399.94
4007,125380.0
4008,638262.94
4009,372100.89
4010,1194058.611111111
4011,1169651.67
4012,365264.13095238106
4013,967147.8022514619
4014,616730.6994143972
4015,1206338.2395382398
4016,1053213.75
4017,1011415.59
4018,899525.0
4019,1144340.44
4020,742403.5987360594
4021,750380.0
4022,567437.2121212119
4023,458792.71077017806
4024,630730.3608154474
4025,1442536.0
4026,1310812.3
4027,666996.97
4028,1496651.06
4029,923338.56
4030,269377.6666666666
4031,714341.8542568542
4032,141154.0
4033,257871.03642857142
4034,610827.68
4035,397002.32666666666
4036,592245.91
4037,634435.0
4038,489296.22119462484
4039,877422.06
4040,1194671.0
4041,1207950.0
4042,1362110.0
4043,1786512.155
4044,1055875.76
4045,1191524.7
4046,376940.0
4047,3365967.733333333
4048,824145.74
4049,486815.86
4050,1131144.78
4051,951031.25
4052,262379.25294117647
4053,213296.00923809526
4054,1858555.56
4055,327960.13431013434
4056,434911.55
4057,1139229.3333333333
4058,1239764.48
4059,171569.92
4060,353164.74592078896
4061,595039.2976190477
4062,558374.74
4063,871387.7
4064,282343.7705079366
4065,1030889.38
4066,332574.68
4067,2677146.919285714
4068,514897.94
4069,1315648.0
4070,1892910.026111111
4071,246312.02380952382
4072,380888.7882395382
4073,652054.11
4074,424221.07
4075,550259.1
4076,336321.7533333333
4077,706477.0238290599
4078,605048.69
4079,825981.285
4080,173681.3366235154
4081,583356.7
4082,1874933.7
4083,866564.5078460565
4084,1673620.78
4085,369370.0
4086,1894908.6466666665
4087,680351.6576666668
4088,358941.81
4089,868822.5066666666
4090,804470.0
4091,745704.9031746031
4092,365728.9203909474
4093,2426135.68
4094,887704.0
4095,555375.66
4096,2048566.22
4097,642523.7515442468
4098,752484.7
4099,593592.915
4100,800077.42
4101,321037.32666666666
4102,811798.1421356421
4103,268099.2033523143
4104,2025502.78
4105,2126216.99
4106,729627.76
4107,640870.0
4108,1843140.2
4109,625170.28
4110,3765692.08
4111,1316640.0
4112,255344.07142857145
4113,792635.0
4114,1939890.0
4115,172632.9725829726
4116,932466.0
4117,1309729.5533333332
4118,471093.42
4119,845313.3928571425
4120,1165453.75
4121,858735.0
4122,585684.7
4123,1187026.842
4124,537463.0196904762
4125,551033.7845107865
4126,497258.85
4127,745729.8
4128,805428.4271155176
4129,1363059.75
4130,726682.9333333332
4131,688634.91
4132,616831.8258571429
4133,1640790.0
4134,194953.75000000003
4135,591130.0
4136,633074.5931571438
4137,1206338.2395382398
4138,1150230.0
4139,1870013.68
4140,293794.235
4141,1211107.8
4142,876905.83
4143,2382750.0
4144,1415767.3261183258
4145,614842.5
4146,432263.10791666666
4147,1594457.0
4148,433762.06
4149,2932162.2
4150,1049161.9
4151,1064641.34
4152,2725950.73
4153,395856.11666666664
4154,581489.1066666667
4155,738220.0
4156,2156165.0566666666
4157,574303.58
4158,586173.8591261343
4159,745314.0
4160,318364.36
4161,946035.62
4162,471582.36
4163,782981.9
4164,525938.62
4165,2033422.06
4166,578842.99
4167,684597.89
4168,820290.0
4169,697228.6893980466
4170,1520129.15
4171,594701.78
4172,527749.9999999999
4173,2343380.0
4174,1489948.39
4175,1534716.08
4176,1384361.47
4177,2277800.0
4178,522094.9619444447
4179,701900.0
4180,207409.38871556715
4181,807330.0
4182,1801778.3134920632
4183,588481.75
4184,538717.8
4185,515251.2
4186,628581.6666666666
4187,742403.5987360594
4188,906228.2896825394
4189,489811.38
4190,340646.3190788626
4191,438500.0
4192,600872.59
4193,1743500.0
4194,224613.05621255937
4195,411839.0
4196,470212.6378274502
4197,746310.0
4198,222379.15033610183
4199,571347.496
4200,501058.61
4201,607984.99
4202,865317.56
4203,626475.51
4204,1235553.89
4205,162660.825
4206,525343.76
4207,253501.08571428567
4208,576430.0
4209,907668.11
4210,687306.9
4211,812619.38
4212,745165.77
4213,471555.7
4214,2951746.25
4215,2399401.635
4216,1643514.596866552
4217,2142191.76
4218,783556.78
4219,935970.74
4220,121230.0
4221,220503.19054556554
4222,510663.19724719715
4223,220387.74891774898
4224,1103052.5
4225,178018.40263249818
4226,2425494.353333333
4227,478601.32
4228,262576.142290326
4229,176207.97215873018
4230,576052.77
4231,946660.0
4232,3451867.4
4233,532665.55
4234,524916.97
4235,1095402.5533333332
4236,452171.0
4237,985796.87
4238,497350.0
4239,1260950.0
4240,444592.3154761906
4241,284297.5361003646
4242,714980.63
4243,1389656.22
4244,362779.24
4245,510308.27
4246,511026.4166666666
4247,571613.8216666667
4248,1273680.0
4249,622816.1233333334
4250,1606802.6666666665
4251,298965.2977167277
4252,654429.5
4253,230583.8928571429
4254,546845.89
4255,329573.56
4256,432708.0
4257,227096.62922455193
4258,220503.19054556554
4259,591538.5
4260,519108.65
4261,267173.78
4262,693422.0
4263,704992.8
4264,388443.0
4265,558878.4884559884
4266,1175638.7
4267,489326.0
4268,559725.31
4269,561023.5
4270,475715.11
4271,445807.89
4272,904473.5849042349
4273,352416.48
4274,633544.73
4275,3114799.12
4276,463226.0883333334
4277,735460.52
4278,765398.72
4279,933570.31
4280,2116470.0
